datetime,station,passengers,temperature,weather_type,is_weekend,events
2024-12-27 06:05:25.890062,Slussen,450,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Gullmarsplan,252,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Fridhemsplan,225,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Tekniska högskolan,202,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Universitet,189,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Gamla stan,253,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Kungsträdgården,214,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Odenplan,210,1.2,rain,False,[]
2024-12-27 06:05:25.890062,Medborgarplatsen,204,1.2,rain,False,[]
2024-12-27 07:05:25.890062,T-Centralen,900,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Slussen,450,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Gullmarsplan,252,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Fridhemsplan,225,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Tekniska högskolan,202,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Universitet,189,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Gamla stan,253,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Kungsträdgården,214,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Odenplan,210,1.2,rain,False,[]
2024-12-27 07:05:25.890062,Medborgarplatsen,204,1.2,rain,False,[]
2024-12-27 08:05:25.890062,T-Centralen,1620,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Slussen,810,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Gullmarsplan,453,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Fridhemsplan,405,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Tekniska högskolan,364,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Universitet,340,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Gamla stan,456,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Kungsträdgården,386,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Odenplan,529,1.2,rain,False,[]
2024-12-27 08:05:25.890062,Medborgarplatsen,514,1.2,rain,False,[]
2024-12-27 09:05:25.890062,T-Centralen,1620,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Slussen,810,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Gullmarsplan,453,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Fridhemsplan,405,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Tekniska högskolan,243,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Universitet,226,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Gamla stan,456,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Kungsträdgården,386,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Odenplan,529,1.2,rain,False,[]
2024-12-27 09:05:25.890062,Medborgarplatsen,514,1.2,rain,False,[]
2024-12-27 10:05:25.890062,T-Centralen,1620,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Slussen,810,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Gullmarsplan,453,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Fridhemsplan,405,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Tekniska högskolan,243,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Universitet,226,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Gamla stan,456,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Kungsträdgården,386,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Odenplan,529,1.2,rain,False,[]
2024-12-27 10:05:25.890062,Medborgarplatsen,514,1.2,rain,False,[]
2024-12-27 11:05:25.890062,T-Centralen,900,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Slussen,450,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Gullmarsplan,252,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Fridhemsplan,225,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Tekniska högskolan,135,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Universitet,126,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Gamla stan,195,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Kungsträdgården,164,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Odenplan,210,1.2,rain,False,[]
2024-12-27 11:05:25.890062,Medborgarplatsen,204,1.2,rain,False,[]
2024-12-27 12:05:25.890062,T-Centralen,900,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Slussen,450,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Gullmarsplan,252,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Fridhemsplan,225,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Tekniska högskolan,135,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Universitet,126,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Gamla stan,195,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Kungsträdgården,164,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Odenplan,210,1.2,rain,False,[]
2024-12-27 12:05:25.890062,Medborgarplatsen,204,1.2,rain,False,[]
2024-12-27 13:05:25.890062,T-Centralen,900,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Slussen,450,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Gullmarsplan,252,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Fridhemsplan,225,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Tekniska högskolan,135,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Universitet,126,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Gamla stan,195,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Kungsträdgården,164,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Odenplan,210,1.2,rain,False,[]
2024-12-27 13:05:25.890062,Medborgarplatsen,204,1.2,rain,False,[]
2024-12-27 14:05:25.890062,T-Centralen,900,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Slussen,450,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Gullmarsplan,252,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Fridhemsplan,225,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Tekniska högskolan,135,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Universitet,126,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Gamla stan,195,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Kungsträdgården,164,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Odenplan,210,1.2,rain,False,[]
2024-12-27 14:05:25.890062,Medborgarplatsen,204,1.2,rain,False,[]
2024-12-27 15:05:25.890062,T-Centralen,900,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Slussen,450,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Gullmarsplan,252,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Fridhemsplan,225,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Tekniska högskolan,135,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Universitet,126,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Gamla stan,195,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Kungsträdgården,164,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Odenplan,210,1.2,rain,False,[]
2024-12-27 15:05:25.890062,Medborgarplatsen,204,1.2,rain,False,[]
2024-12-27 16:05:25.890062,T-Centralen,100,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Slussen,50,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Gullmarsplan,28,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Fridhemsplan,25,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Tekniska högskolan,15,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Universitet,14,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Gamla stan,21,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Kungsträdgården,18,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Odenplan,23,-6.3,clear,False,[]
2024-12-27 16:05:25.890062,Medborgarplatsen,22,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,T-Centralen,100,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Slussen,50,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Gullmarsplan,28,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Fridhemsplan,25,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Tekniska högskolan,15,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Universitet,14,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Gamla stan,21,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Kungsträdgården,18,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Odenplan,23,-6.3,clear,False,[]
2024-12-27 17:05:25.890062,Medborgarplatsen,22,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,T-Centralen,100,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Slussen,50,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Gullmarsplan,28,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Fridhemsplan,25,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Tekniska högskolan,15,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Universitet,14,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Gamla stan,21,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Kungsträdgården,18,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Odenplan,23,-6.3,clear,False,[]
2024-12-27 18:05:25.890062,Medborgarplatsen,22,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,T-Centralen,100,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Slussen,50,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Gullmarsplan,28,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Fridhemsplan,25,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Tekniska högskolan,15,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Universitet,14,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Gamla stan,21,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Kungsträdgården,18,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Odenplan,23,-6.3,clear,False,[]
2024-12-27 19:05:25.890062,Medborgarplatsen,22,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,T-Centralen,100,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Slussen,50,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Gullmarsplan,28,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Fridhemsplan,25,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Tekniska högskolan,15,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Universitet,14,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Gamla stan,21,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Kungsträdgården,18,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Odenplan,23,-6.3,clear,False,[]
2024-12-27 20:05:25.890062,Medborgarplatsen,22,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,T-Centralen,100,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Slussen,50,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Gullmarsplan,28,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Fridhemsplan,25,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Tekniska högskolan,15,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Universitet,14,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Gamla stan,21,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Kungsträdgården,18,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Odenplan,23,-6.3,clear,False,[]
2024-12-27 21:05:25.890062,Medborgarplatsen,22,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Tekniska högskolan,150,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Universitet,140,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Gamla stan,216,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Kungsträdgården,183,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-27 22:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,T-Centralen,2000,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Slussen,1000,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Gullmarsplan,560,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Fridhemsplan,500,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Tekniska högskolan,300,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Universitet,280,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Gamla stan,433,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Kungsträdgården,366,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Odenplan,746,-6.3,clear,False,[]
2024-12-27 23:05:25.890062,Medborgarplatsen,725,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,T-Centralen,2000,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Slussen,1000,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Gullmarsplan,560,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Fridhemsplan,500,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Tekniska högskolan,449,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Universitet,420,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Gamla stan,433,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Kungsträdgården,366,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Odenplan,746,-6.3,clear,False,[]
2024-12-28 00:05:25.890062,Medborgarplatsen,725,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,T-Centralen,2000,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Slussen,1000,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Gullmarsplan,560,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Fridhemsplan,500,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Tekniska högskolan,449,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Universitet,420,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Gamla stan,433,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Kungsträdgården,366,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Odenplan,746,-6.3,clear,False,[]
2024-12-28 01:05:25.890062,Medborgarplatsen,725,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Tekniska högskolan,224,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Universitet,210,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Gamla stan,281,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Kungsträdgården,238,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 02:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Tekniska högskolan,224,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Universitet,210,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Gamla stan,281,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Kungsträdgården,238,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 03:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Tekniska högskolan,224,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Universitet,210,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Gamla stan,281,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Kungsträdgården,238,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 04:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Tekniska högskolan,224,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Universitet,210,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Gamla stan,281,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Kungsträdgården,238,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 05:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Tekniska högskolan,224,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Universitet,210,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Gamla stan,281,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Kungsträdgården,238,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 06:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Tekniska högskolan,224,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Universitet,210,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Gamla stan,281,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Kungsträdgården,238,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 07:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,T-Centralen,1800,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Slussen,900,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Gullmarsplan,504,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Fridhemsplan,450,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Tekniska högskolan,404,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Universitet,378,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Gamla stan,507,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Kungsträdgården,429,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Odenplan,588,-6.3,clear,False,[]
2024-12-28 08:05:25.890062,Medborgarplatsen,571,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,T-Centralen,1800,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Slussen,900,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Gullmarsplan,504,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Fridhemsplan,450,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Tekniska högskolan,270,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Universitet,252,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Gamla stan,507,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Kungsträdgården,429,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Odenplan,588,-6.3,clear,False,[]
2024-12-28 09:05:25.890062,Medborgarplatsen,571,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,T-Centralen,1800,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Slussen,900,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Gullmarsplan,504,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Fridhemsplan,450,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Tekniska högskolan,270,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Universitet,252,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Gamla stan,507,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Kungsträdgården,429,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Odenplan,588,-6.3,clear,False,[]
2024-12-28 10:05:25.890062,Medborgarplatsen,571,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Tekniska högskolan,150,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Universitet,140,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Gamla stan,216,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Kungsträdgården,183,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 11:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Tekniska högskolan,150,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Universitet,140,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Gamla stan,216,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Kungsträdgården,183,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 12:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Tekniska högskolan,150,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Universitet,140,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Gamla stan,216,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Kungsträdgården,183,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 13:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Tekniska högskolan,150,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Universitet,140,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Gamla stan,216,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Kungsträdgården,183,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 14:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,T-Centralen,1000,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Slussen,500,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Gullmarsplan,280,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Fridhemsplan,250,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Tekniska högskolan,150,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Universitet,140,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Gamla stan,216,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Kungsträdgården,183,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Odenplan,233,-6.3,clear,False,[]
2024-12-28 15:05:25.890062,Medborgarplatsen,226,-6.3,clear,False,[]
2024-12-28 16:05:25.890062,T-Centralen,320,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Slussen,160,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Gullmarsplan,89,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Fridhemsplan,80,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Tekniska högskolan,14,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Universitet,13,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Gamla stan,97,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Kungsträdgården,82,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Odenplan,74,-1.8,snow,True,[]
2024-12-28 16:05:25.890062,Medborgarplatsen,72,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,T-Centralen,320,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Slussen,160,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Gullmarsplan,89,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Fridhemsplan,80,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Tekniska högskolan,14,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Universitet,13,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Gamla stan,97,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Kungsträdgården,82,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Odenplan,74,-1.8,snow,True,[]
2024-12-28 17:05:25.890062,Medborgarplatsen,72,-1.8,snow,True,[]
2024-12-28 18:05:25.890062,T-Centralen,320,-1.8,snow,True,[]
2024-12-28 18:05:25.890062,Slussen,160,-1.8,snow,True,[]
2024-12-28 18:05:25.890062,Gullmarsplan,89,-1.8,snow,True,[]
2024-12-28 18:05:25.890062,Fridhemsplan,80,-1.8,snow,True,[]
